ID,Symbol,TP1,TP2,TP3,TP4,TP5,TP6
10381,TUBB3,1.09029444808391,0.701395745978052,0.597745857241876,0.164694901082988,-0.877224148551318,-1.56000751283917
10383,TUBB2C,0.643688734303497,0.7373381953622,0.973336090952451,0.0795590272021511,-0.789292151052582,-1.52174019754068
10390,CEPT1,-0.245538763011458,-0.531892048205354,-0.624115796953481,-0.236994168806629,0.331382978531663,1.21850912374437
104,ADARB1,-0.300059509370858,-0.842751690351066,-0.357353376203606,-0.0444004948931102,0.443541100541628,0.960565355218503
10403,NDC80,0.449342121075418,0.588669501673429,0.993668556530518,0.414788514269139,-0.612621202962304,-1.73573590697396
10404,PGCP,-0.648857581159223,-0.607056617797468,-0.653827692158337,0.242083104478652,0.454712382021381,1.11177030164875
10431,TIMM23,0.855701542853984,0.453509719871922,0.642282705476804,0.149882674125045,-0.817699168611052,-1.20809252040472
10432,RBM14,0.819619197327427,0.87418959786848,0.668359753143342,0.109639618493064,-1.0028207489081,-1.3232891516128
10436,EMG1,0.849886271431769,0.588149049918095,0.856039454333328,0.00708579689925985,-1.21467558486641,-0.988460146063024
10452,TOMM40,0.860072412574533,0.598282635854214,0.618861365516914,0.034648009725369,-0.767722504682744,-1.24442814634592
10455,PECI,0.696178471707507,0.435074449022992,0.421158750067672,0.562958380612997,-0.89583997125099,-1.14701767198968
10456,HAX1,-0.302893697995453,-0.702883139049546,-0.94716372884714,0.113858529211695,0.217600554635269,1.50433429220358
10460,TACC3,0.972754122106207,0.205942874359346,0.619133342943744,0.517342311658469,-0.773924758915626,-1.50692407975892
10465,PPIH,0.730782877392871,0.491038168692349,0.801351436720172,0.473053819940701,-1.14571897071502,-1.26866763724901
10483,SEC23B,-0.205282096909498,-0.936853606653651,-1.00573454586855,-0.0783902782729574,0.707346749880625,1.36277151004842
10484,SEC23A,-0.688599536050099,-0.267704229607568,-0.504493571120085,0.0414553769666423,0.343911865153321,1.03081272305653
1051,CEBPB,-0.531138443627264,-0.883755899940454,-0.844863653804545,-0.292967098874604,0.807177096013706,1.59825535024309
10525,HYOU1,-0.280763153173499,-0.574864499511753,-0.590805221116982,-0.452353979044325,0.400999064877113,1.40197703805082
10528,NOL5A,0.786842334389976,0.530972274021127,0.975768149463508,0.000902304881535199,-1.05672848753245,-1.14926119622018
10536,LEPREL2,-0.443694949246862,-0.69603699013773,-0.485158506739784,-0.158265189532435,0.63221621342504,1.03493325720881
10539,TXNL2,0.750840851800448,0.519774506177171,0.540325174926858,-0.058530593203775,-0.687010974172901,-0.978769881164937
10551,AGR2,-0.342237220303331,-0.49932787381588,-0.666974119916695,-0.353103834110377,0.746800188838648,1.03162154700499
10567,RABAC1,-0.317935629076255,-0.803987549574073,-0.715518757005542,-0.347438283374249,0.723017650665949,1.32786464343516
10572,SIVA,0.625344620211738,0.719232671603444,0.702515986511219,0.467477095216855,-0.755535418124861,-1.63916284348449
10573,MRPL28,0.845586916982312,0.447211647382029,0.46520976446466,0.316080022410136,-1.00991505953426,-0.989638017141204
10574,CCT7,0.822555452130719,0.508932258051859,0.34055444677724,0.400354098228252,-0.650379694826115,-1.33719451735331
10576,CCT2,0.815532809855861,0.499258707513856,0.465551731358584,0.30422347624081,-0.635368012295475,-1.365988928088
10579,TACC2,-0.524703638349255,-0.813097048577395,-0.750496680714775,-0.0808016557265627,0.594263690939271,1.43931915766582
1058,CENPA,0.509442961841153,0.500967302682852,0.842469934677796,0.570662773890018,-0.44684309480704,-1.89320532783764
10587,TXNRD2,0.712036749949758,0.771762107953048,0.838581721859405,0.0267273780170486,-1.17937006179104,-1.04111087799605
10592,SMC2,0.333304494257586,0.644543532999343,0.616436815946431,0.47533904366949,-0.463192482196547,-1.49900748250974
10613,ERLIN1,0.613078823165418,0.740592108425103,0.269034086662849,0.242110458751586,-0.751080551611973,-0.990302907322133
10616,RBCK1,-0.680141056773098,-0.816078869478099,-0.818575024644926,-0.163679474592778,0.744530298285494,1.59793098229039
1062,CENPE,0.5431219756801,0.415987746065746,0.688300418236455,0.56130963716198,-0.370418856877272,-1.76896962925605
10635,RAD51AP1,0.709298652513869,0.693143245059183,0.597526608904453,0.628957843316727,-0.894035343515329,-1.61936713210237
10650,SLMO1,-0.659678397230791,-0.608255208625479,-0.236352698028855,-0.543104501670188,0.52439191397959,1.42162302347148
10653,SPINT2,-0.514985146103811,-0.84252317467749,-0.705684413826502,0.0542666343959631,0.849134140112908,1.01937143098602
1072,CFL1,0.680594462610632,0.320412525939543,0.594442021599768,0.47355936796575,-0.734029568273521,-1.28157672218558
10726,NUDC,0.649639141717921,0.573840043580706,0.354257918448438,0.490217493741673,-0.711084561714294,-1.26123002851099
10728,PTGES3,0.713694502658234,0.329798349308109,0.758286266898467,0.280568096770057,-0.829393015964767,-1.19798780811875
10733,PLK4,0.869077052055762,0.590661493743432,0.404480373255559,0.379290970788525,-0.507966819933287,-1.63709948761942
10788,IQGAP2,-0.756114639816471,-0.839461181235323,-0.848689277397223,0.0946860415199069,0.931700702707051,1.2779681573495
10809,STARD10,-0.637246487895886,-0.963281519424886,-0.708055024287985,0.0843632069232929,0.683014367605211,1.38065853717611
10811,NOXA1,-0.48669261441831,-0.468515094802923,-0.697228875997252,-0.0533037378518188,0.224447828744809,1.40320664519167
10849,CD3EAP,0.811284184882878,0.584504744600964,0.74597128700438,0.0388384121491672,-1.08391582190467,-0.99926534929923
10856,RUVBL2,0.919926836499146,0.726606250670299,0.684691671156845,0.0796397980505509,-1.12009155306967,-1.16967196152879
10891,PPARGC1A,-0.736117969552321,-0.819402562892321,-0.761131807755952,0.0257074923244163,0.917403851724752,1.23697390233604
10904,BLCAP,0.675866934924185,0.29609254487086,0.705481689154928,0.128798576045319,-0.801542799029723,-0.955348188487094
10912,GADD45G,-0.385114843025342,-0.733732846357947,-0.692394210704604,-0.559695189513932,0.848387754157782,1.40026052771772
10915,TCERG1,0.262447359290657,0.413910667911281,0.812177675030477,0.0157092943476345,-0.468161997769343,-0.96709788749216
10916,MAGED2,-0.372946824431601,-0.6901999334791,-0.554108286237697,0.0274128319016978,0.455542972499835,1.01926591750035
10940,POP1,0.513968603238991,1.05800327447125,0.811250939850779,-0.222741530938079,-0.609255271840095,-1.3748921357043
10945,KDELR1,-0.556852000391949,-0.327321601889863,-0.290128987716457,-0.100245883892395,0.45935632190502,0.76063855167067
10953,TOMM34,0.467656598566069,0.941344471590252,0.349968390999393,0.584183965486362,-0.722434270425608,-1.46382841095143
10955,SERINC3,-0.66038188841692,-0.581282036330924,-0.619756102786417,-0.12296319005238,0.585637535572654,1.3018653426255
10959,TMED2,-0.361594038825061,-0.444638747321348,-0.683220435077733,-0.0316710504512925,0.274391656215094,1.17262615757345
10961,ERP29,-0.625491553982468,-0.951489715994449,-0.710733714886003,0.230926374542643,0.565865900764334,1.33234109022354
10969,EBNA1BP2,0.736636712643895,0.569390760814788,0.950086499350236,0.138872806512536,-1.01437303380686,-1.2857152853788
10971,YWHAQ,0.37169564627672,0.657895981638645,0.559274592451993,0.510323084659709,-0.57484520978973,-1.41469476496423
10972,TMED10,-0.502490572531615,-0.547755381372886,-0.592880994914913,-0.651643573903986,0.800934296214691,1.40254366294656
10983,CCNI,-0.624954670383366,-0.515666871393121,-0.587819182772648,-0.0803329372298671,0.165409699027414,1.55741948418607
11001,SLC27A2,0.594107581054814,0.780146083485603,0.805655343628906,-0.00775802586363432,-0.859230449849635,-1.18289618520845
11004,KIF2C,0.819971097651402,0.383136677591106,0.740269965987787,0.502311669447924,-0.634460720013499,-1.74737257773287
11043,MID2,-0.82535223760917,-0.694526788234825,-0.723982940358412,-0.274962417936282,0.962914726851501,1.44015519258138
11065,UBE2C,0.929715712350887,0.481080814242379,0.625627440921264,0.45559302177318,-0.642913063989077,-1.76892378959157
11073,TOPBP1,0.662977742691788,0.740361040895342,0.331636245756692,0.469888499837986,-0.341124356447259,-1.74034566591866
11098,PRSS23,0.495046108280929,0.397726711412602,0.861187786147657,0.414024867062812,-0.528310793442906,-1.57338689422566
11099,PTPN21,-0.512908043664061,-0.522063911474945,-0.15408069357536,-0.264228516549361,0.322940913546145,1.04332959980509
11101,ATE1,-0.53418147435088,-0.657422688877359,-0.391226262465804,-0.183617547391268,0.461352265477291,1.19552525946179
11103,KRR1,0.695702922218461,0.447163658835262,0.430542854336221,0.151046340633907,-0.541221291955985,-1.10870720759532
1111,CHEK1,0.710093553608277,0.333222121068218,0.41149256678279,0.479403069573147,-0.555706974993557,-1.32296731586084
1112,CHES1,-0.361253763502034,-0.662388542624491,-0.667719135885208,0.211451750055042,0.289570800739642,1.07994080077963
11130,ZWINT,0.596473954561494,0.40181064654216,0.66368857047598,0.608942517987317,-0.679419619152456,-1.52452762932414
11137,PWP1,1.06747858776649,0.712479905007817,0.726470881418686,-0.283590268879399,-0.956917236370583,-1.14717521810838
1114,CHGB,-0.6507411843448,-0.685013011749045,-0.694414139295982,-0.427041107291845,0.837031838506773,1.50600876888339
11167,FSTL1,0.684948324881809,0.772996337172438,0.480291491151155,-0.309029399755418,-0.551927765017599,-0.948446265570313
11179,ZNF277,-0.617012789173006,-0.870381954967099,-0.690596583769728,-0.138138670921604,0.530643366707357,1.6404229729629
11199,ANXA10,0.598716345779391,0.496329843501359,0.785514876213311,-0.0297496790259176,-0.725712813734322,-1.04237693215026
11200,CHEK2,-0.468332716415641,-0.798656635701979,-0.906579849526532,-0.00562558326049885,1.02091258581517,1.02517275980582
11222,MRPL3,0.788470068866669,0.517912885895773,0.467553450421763,0.442383984558433,-0.884965197933799,-1.24503637749288
11238,CA5B,-0.828397522815804,-0.728681655540197,-0.634639957233457,-0.270468577342196,0.646944392093537,1.69379637824808
11243,PMF1,0.462894896594812,0.628700964408071,0.597774685995426,0.347664301910156,-0.757820710461763,-1.17443064437869
112483,SAT2,-0.473544732079548,-0.72452914064546,-0.424568605007982,-0.286595406464019,0.349892190821924,1.43859083660084
112597,MGC4677,0.321354341087525,0.89469250264851,0.601562454907547,-0.00906687303852773,-0.665296077081304,-0.994130931415665
112703,FAM71E1,-0.612679792677686,-0.871971285806786,-0.759381892808042,-0.121210318120172,0.589178040723887,1.63073670105433
11284,PNKP,-0.306651719136219,-0.707234316817996,-0.827977319550844,0.0522103078085606,0.210939533006996,1.46084112855317
112849,C14orf149,0.880885157604214,0.590344155505027,0.792018381494004,-0.0573080034921583,-0.736278233315461,-1.37127076521145
113130,CDCA5,0.665547308015915,0.573641419012959,0.921341029396572,0.455391180134917,-0.828500046833534,-1.691813986558
11316,COPE,-0.523981136114529,-0.640322981795452,-0.664474816779088,-0.202256430631571,0.633094222686263,1.29122064566847
11322,TMC6,-0.458053729932389,-0.760551124336219,-0.548033462539126,-0.231726178510504,0.347748596804152,1.52385737779138
11334,TUSC2,0.684633753537908,0.39692228857264,0.841275712282174,0.173577359260695,-1.02080157825423,-1.00945382063708
11338,U2AF2,0.995677649719412,0.2463482743137,0.792434097906014,0.0267208554622237,-0.848997807131332,-1.17112502455107
11339,OIP5,0.857486863801107,0.479462943276464,0.54152531633955,0.682826310004037,-0.798495488863459,-1.68289545401162
113419,TEX261,0.508464275052471,0.364765494998793,0.635606280646154,0.523868355689333,-0.710495407372221,-1.26141474984806
11342,RNF13,-0.701307468124317,-0.622065674342107,-0.645753531737851,0.129701401249914,0.464169068765886,1.27157859179812
113444,C1orf212,0.390744019849375,0.554211320302957,0.910984743068347,0.204056374396517,-0.717682184248151,-1.24994571998522
113457,TUBA3D,0.955519966280145,0.634904745645856,0.906543093792931,-0.296228894277736,-0.798967213619234,-1.29595424021432
1140,CHRNB1,-0.358956289727242,-0.713920061145432,-0.617221245589288,0.0552539158463724,0.556696353944036,0.959160649813982
114034,TOE1,1.09167771806259,0.276846122724485,0.854233405235922,-0.0171144788332041,-0.895160884063567,-1.26434086267214
114038,C21orf84,-0.317394689391919,-0.577717890907052,-0.542305261465869,-0.357432175186115,0.326417401304881,1.3721463004949
114134,SLC2A13,-0.783183616017535,-0.569548757053684,-0.577654477569484,-0.312804723916891,0.482109052444046,1.66615772927127
114780,PKD1L2,-0.587973479777485,-0.769474346447147,-0.890016750781448,-0.24027514512704,1.26802555041515,1.09146844731011
114785,MBD6,-0.386429768444571,-0.833656952953408,-0.724612352373527,-0.261458482756303,0.614451148413137,1.45276358262244
114799,ESCO1,-0.548070898493824,-0.56932460594826,-0.618362212392564,-0.218580955717652,0.500625047137139,1.35882619109045
114883,OSBPL9,-0.910731849170575,-0.771492769052734,-0.815710861185363,0.17032277787174,1.00122643063503,1.19780414272644
114884,OSBPL10,-0.83213410598041,-0.643012622323094,-0.727812608826238,-0.182433694397771,0.855111834934962,1.42311242620537
114990,VASN,-0.543815019965298,-0.752757248489039,-0.713982938186718,-0.320631364358142,0.766320004839896,1.43940702474446
115106,CCDC5,0.525057566987175,0.451682758044264,0.549528649482977,0.595506179970347,-0.872856379695836,-1.17363831511488
115294,PCMTD1,-0.626288091515077,-0.719030250822943,-0.736305463268317,-0.0160156062342166,0.709889992367755,1.26791104433564
1153,CIRBP,0.779537931351126,0.590701787681037,1.04744579496975,-0.00373973233309909,-1.23915169723923,-1.07634378648275
115677,NOSTRIN,-0.65727715625502,-0.749594615661858,-0.811348833315007,-0.407805854775979,0.817227471386187,1.68386655267803
115704,EVI5L,-0.265782580165662,-0.917605789113506,-0.74516948439647,0.0200781186547716,0.41360670760636,1.34193872922892
116255,MOGAT1,-0.403318450430828,-0.442122308465073,-0.435606672182192,-0.378538741461711,0.443535729770259,1.1423633913587
1173,AP2M1,0.91629500980201,0.265589209140232,0.575030324691337,0.451861244718146,-0.786218853302017,-1.37829206685967
1182,CLCN3,-0.237654920699316,-0.750070806335633,-0.789375307920206,-0.00651858827452371,0.300166065613606,1.35844175656013
118429,ANTXR2,-0.406017458131617,-0.33224945018126,-0.503591808153565,-0.149446434859268,0.236010482722127,1.09991976024004
118472,ZNF511,0.49660897883629,0.481519670949318,0.880129216929789,0.0466166997412419,-0.769062734050624,-1.05555855391446
1185,CLCN6,-0.821275264383265,-0.812552859705586,-0.624577721320246,-0.101391172250604,0.757096098885002,1.4672754421571
1195,CLK1,-0.840294282986072,-0.771298569544983,-0.465752827124754,-0.181065953980262,0.768167073576399,1.36169479846884
12,SERPINA3,-0.264782949861812,-0.708807405140472,-0.67420183332322,-0.158082328920208,0.352011770261506,1.33572817946079
1200,TPP1,-0.571715151253615,-0.743829336743237,-0.829296102092192,-0.0162570348521184,1.00035295856604,1.03677311025125
120376,LOC120376,-0.799331479177911,-0.871255171892846,-0.773674619305294,0.418712300028382,0.694099893350846,1.18623988168135
120892,LRRK2,-0.691556921475556,-0.702107353790836,-0.92587719432615,-0.196695657831082,1.27595065977953,1.12326857534562
1212,CLTB,0.675377695076165,0.535770108487113,0.796126777662551,0.175120407422114,-0.980317175637754,-1.112782794929
121536,AEBP2,0.454794056833775,0.420135363769244,0.451586869140245,0.307680689657964,-0.535219032675112,-1.02895538609791
122553,TRAPPC6B,-0.315992690138968,-0.744681961950888,-0.656002757106377,-0.244953039271891,0.860812407697477,0.976704380445499
122769,PPIL5,0.610342248585559,0.355012021904798,0.835011525852234,0.588753378370649,-0.772249733177075,-1.5577007712187
123,ADFP,-0.498173373081253,-0.636753222131143,-0.514122741007646,-0.554568234571287,0.431725142249604,1.66576689151987
123036,TC2N,-0.62129622896054,-0.729373792351961,-0.792450862046789,0.105384767965936,0.585955498371597,1.33021831829643
123096,SLC25A29,-0.586615841244653,-0.887886460586065,-0.211849625760938,-0.289551380136186,0.844265456104108,0.983656774859391
123263,MTFMT,0.770256689288188,0.526023521767062,0.663079888430627,0.0663167352861813,-0.531031442338745,-1.40697480547214
123606,NIPA1,-0.576583586829493,-0.49163070882427,-0.578155134939755,-0.438211784496842,0.763530746182971,1.23911201743668
124222,PAQR4,1.05418953126259,0.26930251920931,0.669770208323861,0.464197934142779,-0.840789518549484,-1.5717869211875
125206,SLC5A10,-0.750899641270204,-0.46650006803774,-0.439210177165254,-0.250399949211982,0.716063701304336,1.11319612304122
125488,C18orf17,-0.576368262772397,-0.674228709178783,-0.407719186934939,-0.0756367119298688,0.435008992367488,1.1865724269187
126432,FLJ45909,-0.297396242810175,-0.754317362189337,-0.736358466137549,-0.129894915627007,0.444273721195922,1.34797370520325
127845,GOLT1A,-0.605465425229926,-0.675175189294472,-0.563651679154799,-0.352070121030896,0.494942404104784,1.58889081238956
1282,COL4A1,0.912458130188566,1.09675060098157,0.48206459602887,-0.246383834879998,-0.812632145719834,-1.24946557976892
128239,IQGAP3,0.436679232900984,0.642461118864495,0.730284409137149,-0.196846278340416,-0.399872408671145,-1.10562922074698
128387,TATDN3,-0.668881281178369,-0.924539921922693,-0.601677855215196,0.40045637750575,0.327447745562816,1.31310494826058
1284,COL4A2,0.917247020347473,0.639954682504941,0.38896895227043,-0.154069793941039,-0.557270418399037,-1.12817132903194
1285,COL4A3,-0.817135214709092,-0.707926397077209,-0.775847082623524,-0.226405232121809,0.971693212452412,1.43763298123302
1286,COL4A4,-0.608112914755134,-0.636611080664419,-0.413932567880208,-0.255335794504572,0.825582225297232,0.982308285729698
129049,SGSM1,-0.615492479422958,-0.984826729945518,-0.850314465259945,0.0565204671517169,1.09006297084225,1.1399124483102
1294,COL7A1,-0.411171463515289,-0.567242826666452,-0.557081514553805,-0.505166922964866,0.404424181258476,1.54169807533086
129401,NUP35,0.697584385913833,0.38346499350683,0.350498447437251,0.281119552156622,-0.534118121125271,-1.11463842563813
130271,PLEKHH2,-0.974420543073959,-0.549324041141078,-0.584264357634588,-0.0294843273564053,0.672013551733565,1.37392571061562
130367,SGPP2,-0.453910163742758,-0.479251051895643,-0.45659319347684,0.0685355130484233,0.303178682896683,0.938165037854193
130557,ZNF513,-0.614769173284875,-0.853219794681277,-0.356716638369944,-0.517474096981449,0.994979924095506,1.20499648010849
130733,TMEM178,-0.782548489641104,-0.505272628491045,-0.553198482790108,-0.252078646200077,0.319125093259501,1.68976104911433
130827,TMEM182,-0.459736359740492,-0.532284472651478,-0.817862826383856,-0.086476827356966,0.440337479073106,1.36730892828444
131076,CCDC58,0.940188223334487,0.277322074287845,0.71372709439533,0.340598330745667,-1.04176964878988,-1.18384572825881
1314,COPA,-0.579489210164402,-0.741350194300903,-0.651546959941569,-0.0396681140715035,0.87897160969261,1.00952450306895
1315,COPB1,-0.5970128459574,-0.387633959065748,-0.559999048478383,-0.262920255618852,0.303255747408434,1.43970470186766
1318,SLC31A2,-0.515252028022415,-0.517726357366211,-0.472169881255366,-0.558758057175951,0.713803036322568,1.26381556126967
132660,LIN54,0.49309623635941,0.904315194743776,0.943989059257418,-0.26510107878762,-0.683760363342573,-1.24181984910645
132671,SPATA18,-0.630678924135146,-0.691044706796283,-0.887466000441509,0.233982903008726,0.375396162245299,1.48463644831953
132720,C4orf32,-0.611216580077726,-0.474195621407783,-0.367111695590406,-0.390487579800575,0.261688160956418,1.50229071235211
134429,STARD4,-0.792845810794664,-0.950182113369779,-0.623862735537533,0.0895267266520651,0.867011087217464,1.25198916027082
134430,WDR36,0.648264786196276,0.370478707824166,0.593781929905047,0.287837426267638,-0.676105870806522,-1.16251052808258
135228,CD109,-0.859314608645881,-0.477495582468646,-0.266878937361605,0.0969687534013514,0.439685335922621,0.98745244207405
135293,PM20D2,0.657049798494078,0.637195385165117,0.561089993789762,-0.0850899060871502,-0.732780388763626,-0.931265651737327
1362,CPD,-0.501121605276763,-0.71822091867234,-0.750682982072145,-0.0126609685405646,0.52083003643089,1.34215295168553
1363,CPE,-0.382422853893976,-0.784334652507185,-0.751576018612793,-0.30533275353748,0.764203606264736,1.32874023020217
137392,FAM92A1,0.672637585048057,0.759346414388096,0.778928963612705,-0.208450248795347,-0.955906285267764,-0.919998693254396
137492,VPS37A,-0.596634885238849,-0.786659662863468,-0.691642280667387,-0.0278920204138425,0.780496044222437,1.19122286115053
137970,UNC5D,-0.619992058290413,-0.577612291506738,-0.64910370979952,-0.431807820206063,0.917089832174353,1.26515733237726
138474,TAF1L,-0.494795533344831,-0.607315352461474,-0.364027172109351,-0.035712250625493,0.365931446801497,1.03469963632941
1386,ATF2,-0.728704913152297,-0.585754984227088,-0.512996198324343,-0.285168042995589,0.744331437830915,1.27066687016389
1397,CRIP2,1.08931320415264,0.48464941364005,0.445508625952027,0.382483650118337,-0.983687793425606,-1.33749219816411
140467,ZNF358,-0.713540563905251,-0.896068141804498,-0.811570763701283,0.246630268370376,0.540928789672895,1.48427572106701
140576,S100A16,0.773582921182176,0.294742676201578,0.299918376500883,0.0890734397276492,-0.432718322448607,-0.975475311796748
140691,TRIM69,-0.651755928563042,-0.597099079886556,-0.490651690495344,0.0636943032734712,0.655998504014904,0.920297378342141
140735,DYNLL2,0.752296210707831,0.506220017774136,0.850063981556987,0.0205707028409591,-0.914797081627422,-1.12998382829014
140739,UBE2F,-0.338466168855064,-0.913856709894067,-0.536514852459558,0.0486166051648321,0.658251578837595,0.929660095557253
142689,ASB12,-0.370448339990581,-0.527369530914071,-0.611957810414783,-0.43206929695646,0.585877080254443,1.26807297620244
1434,CSE1L,0.608624076213801,0.561498989761126,0.538243854154275,0.606114872355946,-0.855554167980965,-1.365344459544
143888,KDELC2,0.793741971418602,0.531048158516434,0.478629831834553,0.0686833827564292,-0.630902549942617,-1.152692768164
144402,CPNE8,-0.674267940193299,-0.492054169551138,-0.623938129789095,-0.499429756662498,0.491179039632526,1.71650192830498
144455,E2F7,0.807616850576346,0.634408393299132,0.634569029220936,0.519052301215663,-0.969505427143554,-1.520406414952
145781,Gcom1,-0.62389212377758,-0.442020703824311,-0.369333933714984,-0.420824815354895,0.35489452483797,1.42750693452975
1468,SLC25A10,0.708473225481216,0.562789711099021,0.471132997975587,0.704465284468067,-0.897494996186239,-1.45556793765448
147081,C17orf69,-1.09048373353819,-0.565173688931442,-0.45072825560479,0.153873394050696,0.738658586913094,1.11965808228873
1478,CSTF2,0.639004624117526,0.296039400882923,0.804167315277771,0.530578666547547,-0.813861744517807,-1.4065883621608
147841,SPC24,0.507515686373359,0.501934113611818,0.810803527577291,0.666622377711173,-0.886937325871739,-1.51628269379993
147968,CAPN12,-0.605195230124097,-0.614842326669987,-0.630668395482062,-0.21132759602018,0.426762360917634,1.53279746626703
148046,C19orf23,0.450969466050558,0.759277653324707,0.522971820678239,-0.147192437917601,-0.459009402520185,-1.0004708240616
148156,ZNF558,-0.443918703018589,-0.757010302700572,-0.810710332518769,0.00777231697695838,0.578211727224534,1.29948691025301
148915,LOC148915,0.840351995006906,0.556713265912848,0.607966411993845,0.634145055877455,-1.0919910447005,-1.45440013977175
149840,C20orf196,-0.769910253625575,-0.872920625263506,-0.696642684260005,-0.0711195720186144,0.609911658292102,1.65519470599835
